dteday,cnt
2012-04-04,126
2012-04-04,366
2012-04-04,684
2012-04-04,363
2012-04-04,167
2012-04-04,213
2012-04-04,283
2012-04-04,251
2012-04-04,258
2012-04-04,268
2012-04-04,390
2012-04-04,744
2012-04-04,759
2012-04-04,494
2012-04-04,372
2012-04-04,298
2012-04-04,181
2012-04-04,131
2012-04-05,45
2012-04-05,13
2012-04-05,18
2012-04-05,5
2012-04-05,1
2012-04-05,29
2012-04-05,126
2012-04-05,354
2012-04-05,638
2012-04-05,351
2012-04-05,246
2012-04-05,268
2012-04-05,276
2012-04-05,291
2012-04-05,287
2012-04-05,269
2012-04-05,402
2012-04-05,822
2012-04-05,698
2012-04-05,487
2012-04-05,312
2012-04-05,234
2012-04-05,149
2012-04-05,136
2012-04-06,61
2012-04-06,38
2012-04-06,11
2012-04-06,8
2012-04-06,5
2012-04-06,23
2012-04-06,80
2012-04-06,246
2012-04-06,508
2012-04-06,376
2012-04-06,238
2012-04-06,291
2012-04-06,337
2012-04-06,411
2012-04-06,490
2012-04-06,537
2012-04-06,536
2012-04-06,655
2012-04-06,484
2012-04-06,412
2012-04-06,252
2012-04-06,190
2012-04-06,158
2012-04-06,113
2012-04-07,94
2012-04-07,69
2012-04-07,36
2012-04-07,28
2012-04-07,7
2012-04-07,2
2012-04-07,19
2012-04-07,54
2012-04-07,123
2012-04-07,276
2012-04-07,363
2012-04-07,495
2012-04-07,590
2012-04-07,643
2012-04-07,578
2012-04-07,626
2012-04-07,615
2012-04-07,567
2012-04-07,517
2012-04-07,413
2012-04-07,208
2012-04-07,234
2012-04-07,182
2012-04-07,118
2012-04-08,85
2012-04-08,64
2012-04-08,32
2012-04-08,26
2012-04-08,7
2012-04-08,12
2012-04-08,28
2012-04-08,37
2012-04-08,84
2012-04-08,179
2012-04-08,299
2012-04-08,404
2012-04-08,457
2012-04-08,483
2012-04-08,503
2012-04-08,486
2012-04-08,476
2012-04-08,411
2012-04-08,310
2012-04-08,276
2012-04-08,211
2012-04-08,130
2012-04-08,118
2012-04-08,51
2012-04-09,37
2012-04-09,16
2012-04-09,6
2012-04-09,3
2012-04-09,5
2012-04-09,32
2012-04-09,111
2012-04-09,331
2012-04-09,617
2012-04-09,286
2012-04-09,178
2012-04-09,223
2012-04-09,280
2012-04-09,281
2012-04-09,218
2012-04-09,255
2012-04-09,391
2012-04-09,632
2012-04-09,646
2012-04-09,421
2012-04-09,276
2012-04-09,165
2012-04-09,108
2012-04-09,67
2012-04-10,26
2012-04-10,9
2012-04-10,2
2012-04-10,2
2012-04-10,2
2012-04-10,24
2012-04-10,103
2012-04-10,384
2012-04-10,692
2012-04-10,319
2012-04-10,181
2012-04-10,239
2012-04-10,259
2012-04-10,283
2012-04-10,224
2012-04-10,203
2012-04-10,362
2012-04-10,744
2012-04-10,704
2012-04-10,479
2012-04-10,282
2012-04-10,206
2012-04-10,127
2012-04-10,62
2012-04-11,30
2012-04-11,12
2012-04-11,2
2012-04-11,2
2012-04-11,27
2012-04-11,106
2012-04-11,321
2012-04-11,595
2012-04-11,302
2012-04-11,153
2012-04-11,180
2012-04-11,182
2012-04-11,163
2012-04-11,135
2012-04-11,202
2012-04-11,307
2012-04-11,579
2012-04-11,585
2012-04-11,384
2012-04-11,235
2012-04-11,165
2012-04-11,134
2012-04-11,61
2012-04-12,23
2012-04-12,9
2012-04-12,4
2012-04-12,5
2012-04-12,1
2012-04-12,21
2012-04-12,96
2012-04-12,306
2012-04-12,624
2012-04-12,287
2012-04-12,141
2012-04-12,224
2012-04-12,259
2012-04-12,203
2012-04-12,224
2012-04-12,211
2012-04-12,353
2012-04-12,656
2012-04-12,610
2012-04-12,433
2012-04-12,280
2012-04-12,187
2012-04-12,158
2012-04-12,94
2012-04-13,55
2012-04-13,30
2012-04-13,11
2012-04-13,11
2012-04-13,5
2012-04-13,21
2012-04-13,84
2012-04-13,296
2012-04-13,563
2012-04-13,330
2012-04-13,192
2012-04-13,233
2012-04-13,322
2012-04-13,358
2012-04-13,348
2012-04-13,352
2012-04-13,463
2012-04-13,738
2012-04-13,671
2012-04-13,427
2012-04-13,286
2012-04-13,189
2012-04-13,215
2012-04-13,198
2012-04-14,96
2012-04-14,70
2012-04-14,56
2012-04-14,32
2012-04-14,14
2012-04-14,7
2012-04-14,21
2012-04-14,64
2012-04-14,160
2012-04-14,265
2012-04-14,406
2012-04-14,564
2012-04-14,678
2012-04-14,678
2012-04-14,660
2012-04-14,658
2012-04-14,582
2012-04-14,560
2012-04-14,481
2012-04-14,459
2012-04-14,321
2012-04-14,220
2012-04-14,212
2012-04-14,196
2012-04-15,124
2012-04-15,106
2012-04-15,74
2012-04-15,45
2012-04-15,12
2012-04-15,10
2012-04-15,16
2012-04-15,46
2012-04-15,97
2012-04-15,251
2012-04-15,421
2012-04-15,528
2012-04-15,635
2012-04-15,681
2012-04-15,628
2012-04-15,617
2012-04-15,616
2012-04-15,623
2012-04-15,479
2012-04-15,379
2012-04-15,291
2012-04-15,229
2012-04-15,134
2012-04-15,90
2012-04-16,41
2012-04-16,28
2012-04-16,14
2012-04-16,8
2012-04-16,6
2012-04-16,38
2012-04-16,133
2012-04-16,387
2012-04-16,597
2012-04-16,297
2012-04-16,224
2012-04-16,251
2012-04-16,271
2012-04-16,263
2012-04-16,288
2012-04-16,275
2012-04-16,358
2012-04-16,712
2012-04-16,676
2012-04-16,522
2012-04-16,375
2012-04-16,271
2012-04-16,214
2012-04-16,121
2012-04-17,43
2012-04-17,11
2012-04-17,4
2012-04-17,6
2012-04-17,9
2012-04-17,30
2012-04-17,144
2012-04-17,461
2012-04-17,673
2012-04-17,400
2012-04-17,217
2012-04-17,239
2012-04-17,244
2012-04-17,239
2012-04-17,257
2012-04-17,308
2012-04-17,370
2012-04-17,781
2012-04-17,775
2012-04-17,537
2012-04-17,402
2012-04-17,297
2012-04-17,162
2012-04-17,82
2012-04-18,38
2012-04-18,14
2012-04-18,9
2012-04-18,6
2012-04-18,7
2012-04-18,34
2012-04-18,134
2012-04-18,418
2012-04-18,576
2012-04-18,265
2012-04-18,147
2012-04-18,119
2012-04-18,110
2012-04-18,64
2012-04-18,51
2012-04-18,98
2012-04-18,235
2012-04-18,488
2012-04-18,505
2012-04-18,368
2012-04-18,260
2012-04-18,189
2012-04-18,162
2012-04-18,70
2012-04-19,25
2012-04-19,13
2012-04-19,6
2012-04-19,4
2012-04-19,4
2012-04-19,30
2012-04-19,120
2012-04-19,406
2012-04-19,677
2012-04-19,301
2012-04-19,189
2012-04-19,229
2012-04-19,264
2012-04-19,238
2012-04-19,237
2012-04-19,262
2012-04-19,387
2012-04-19,748
2012-04-19,776
2012-04-19,586
2012-04-19,404
2012-04-19,267
2012-04-19,248
2012-04-19,144
2012-04-20,64
2012-04-20,25
2012-04-20,21
2012-04-20,10
2012-04-20,3
2012-04-20,25
2012-04-20,113
2012-04-20,359
2012-04-20,700
2012-04-20,359
2012-04-20,237
2012-04-20,254
2012-04-20,362
2012-04-20,381
2012-04-20,394
2012-04-20,407
2012-04-20,580
2012-04-20,819
2012-04-20,668
2012-04-20,492
2012-04-20,341
2012-04-20,287
2012-04-20,202
2012-04-20,187
2012-04-21,142
2012-04-21,88
2012-04-21,81
2012-04-21,29
2012-04-21,9
2012-04-21,1
2012-04-21,31
2012-04-21,76
2012-04-21,201
2012-04-21,331
2012-04-21,482
2012-04-21,608
2012-04-21,640
2012-04-21,649
2012-04-21,609
2012-04-21,628
2012-04-21,639
2012-04-21,568
2012-04-21,416
2012-04-21,54
2012-04-21,39
2012-04-21,102
2012-04-21,110
2012-04-21,91
2012-04-22,117
2012-04-22,73
2012-04-22,56
2012-04-22,40
2012-04-22,7
2012-04-22,6
2012-04-22,12
2012-04-22,24
2012-04-22,51
2012-04-22,79
2012-04-22,68
2012-04-22,77
2012-04-22,61
2012-04-22,52
2012-04-22,53
2012-04-22,38
2012-04-22,36
2012-04-22,27
2012-04-22,39
2012-04-22,35
2012-04-22,35
2012-04-22,11
2012-04-22,13
2012-04-22,17
2012-04-23,6
2012-04-23,2
2012-04-23,4
2012-04-23,1
2012-04-23,3
2012-04-23,14
2012-04-23,45
2012-04-23,207
2012-04-23,482
2012-04-23,272
2012-04-23,100
2012-04-23,101
2012-04-23,129
2012-04-23,107
2012-04-23,114
2012-04-23,112
2012-04-23,103
2012-04-23,232
2012-04-23,379
2012-04-23,298
2012-04-23,203
2012-04-23,152
2012-04-23,89
2012-04-23,59
2012-04-24,13
2012-04-24,7
2012-04-24,3
2012-04-24,2
2012-04-24,3
2012-04-24,22
2012-04-24,120
2012-04-24,390
2012-04-24,611
2012-04-24,308
2012-04-24,162
2012-04-24,184
2012-04-24,224
2012-04-24,224
2012-04-24,216
2012-04-24,236
2012-04-24,362
2012-04-24,691
2012-04-24,632
2012-04-24,482
2012-04-24,285
2012-04-24,226
2012-04-24,157
2012-04-24,73
2012-04-25,36
2012-04-25,25
2012-04-25,7
2012-04-25,3
2012-04-25,6
2012-04-25,24
2012-04-25,106
2012-04-25,389
2012-04-25,654
2012-04-25,321
2012-04-25,182
2012-04-25,219
2012-04-25,269
2012-04-25,228
2012-04-25,223
2012-04-25,229
2012-04-25,376
2012-04-25,732
2012-04-25,709
2012-04-25,543
2012-04-25,380
2012-04-25,239
2012-04-25,192
2012-04-25,104
2012-04-26,43
2012-04-26,23
2012-04-26,13
2012-04-26,6
2012-04-26,3
2012-04-26,17
2012-04-26,127
2012-04-26,225
2012-04-26,362
2012-04-26,201
2012-04-26,139
2012-04-26,151
2012-04-26,204
2012-04-26,197
2012-04-26,169
2012-04-26,204
2012-04-26,318
2012-04-26,614
2012-04-26,664
2012-04-26,464
2012-04-26,337
2012-04-26,250
2012-04-26,183
2012-04-26,112
2012-04-27,73
2012-04-27,35
2012-04-27,22
2012-04-27,3
2012-04-27,6
2012-04-27,19
2012-04-27,120
2012-04-27,315
2012-04-27,592
2012-04-27,334
2012-04-27,236
2012-04-27,233
2012-04-27,307
2012-04-27,306
2012-04-27,300
2012-04-27,324
2012-04-27,440
2012-04-27,702
2012-04-27,654
2012-04-27,441
2012-04-27,289
2012-04-27,208
2012-04-27,158
2012-04-27,116
2012-04-28,103
2012-04-28,67
2012-04-28,57
2012-04-28,26
2012-04-28,2
2012-04-28,5
2012-04-28,28
2012-04-28,55
2012-04-28,158
2012-04-28,214
2012-04-28,291
2012-04-28,358
2012-04-28,381
2012-04-28,389
2012-04-28,440
2012-04-28,408
2012-04-28,376
2012-04-28,322
2012-04-28,90
2012-04-28,139
2012-04-28,102
2012-04-28,84
2012-04-28,83
2012-04-28,42
2012-04-29,36
2012-04-29,42
2012-04-29,40
2012-04-29,16
2012-04-29,4
2012-04-29,6
2012-04-29,7
2012-04-29,27
2012-04-29,107
2012-04-29,185
2012-04-29,380
2012-04-29,411
2012-04-29,584
2012-04-29,595
2012-04-29,653
2012-04-29,603
2012-04-29,587
2012-04-29,522
2012-04-29,487
2012-04-29,375
2012-04-29,243
2012-04-29,204
2012-04-29,108
2012-04-29,82
2012-04-30,48
2012-04-30,24
2012-04-30,8
2012-04-30,4
2012-04-30,2
2012-04-30,20
2012-04-30,123
2012-04-30,349
2012-04-30,596
2012-04-30,268
2012-04-30,157
2012-04-30,163
2012-04-30,225
2012-04-30,247
2012-04-30,218
2012-04-30,231
2012-04-30,347
2012-04-30,683
2012-04-30,664
2012-04-30,471
2012-04-30,309
2012-04-30,221
2012-04-30,134
2012-04-30,60
2012-05-01,35
2012-05-01,21
2012-05-01,8
2012-05-01,3
2012-05-01,8
2012-05-01,17
2012-05-01,26
2012-05-01,169
2012-05-01,557
2012-05-01,349
2012-05-01,174
2012-05-01,229
2012-05-01,269
2012-05-01,249
2012-05-01,204
2012-05-01,234
2012-05-01,354
2012-05-01,681
2012-05-01,743
2012-05-01,487
2012-05-01,335
2012-05-01,282
2012-05-01,211
2012-05-01,95
2012-05-02,47
2012-05-02,15
2012-05-02,16
2012-05-02,6
2012-05-02,4
2012-05-02,33
2012-05-02,120
2012-05-02,358
2012-05-02,666
2012-05-02,315
2012-05-02,175
2012-05-02,184
2012-05-02,245
2012-05-02,228
2012-05-02,240
2012-05-02,256
2012-05-02,367
2012-05-02,729
2012-05-02,813
2012-05-02,504
2012-05-02,338
2012-05-02,239
2012-05-02,173
2012-05-02,98
2012-05-03,90
2012-05-03,24
2012-05-03,17
2012-05-03,6
2012-05-03,2
2012-05-03,21
2012-05-03,136
2012-05-03,384
2012-05-03,627
2012-05-03,304
2012-05-03,168
2012-05-03,201
2012-05-03,301
2012-05-03,265
2012-05-03,204
2012-05-03,283
2012-05-03,370
2012-05-03,704
2012-05-03,706
2012-05-03,522
2012-05-03,420
2012-05-03,299
2012-05-03,246
2012-05-03,121
2012-05-04,89
2012-05-04,48
2012-05-04,11
2012-05-04,14
2012-05-04,4
2012-05-04,24
2012-05-04,135
2012-05-04,356
2012-05-04,618
2012-05-04,294
2012-05-04,199
2012-05-04,258
2012-05-04,171
2012-05-04,278
2012-05-04,242
2012-05-04,343
2012-05-04,440
2012-05-04,643
2012-05-04,641
2012-05-04,452
2012-05-04,313
2012-05-04,235
2012-05-04,232
2012-05-04,256
2012-05-05,153
2012-05-05,107
2012-05-05,75
2012-05-05,32
2012-05-05,9
2012-05-05,22
2012-05-05,42
2012-05-05,87
2012-05-05,197
2012-05-05,284
2012-05-05,432
2012-05-05,575
2012-05-05,550
2012-05-05,524
2012-05-05,428
2012-05-05,541
2012-05-05,540
2012-05-05,502
2012-05-05,434
2012-05-05,405
2012-05-05,309
2012-05-05,269
2012-05-05,217
2012-05-05,149
2012-05-06,134
2012-05-06,121
2012-05-06,93
2012-05-06,28
2012-05-06,16
2012-05-06,11
2012-05-06,17
2012-05-06,36
2012-05-06,114
2012-05-06,191
2012-05-06,333
2012-05-06,414
2012-05-06,558
2012-05-06,565
2012-05-06,518
2012-05-06,571
2012-05-06,544
2012-05-06,511
2012-05-06,463
2012-05-06,383
2012-05-06,276
2012-05-06,203
2012-05-06,157
2012-05-06,102
2012-05-07,34
2012-05-07,9
2012-05-07,6
2012-05-07,5
2012-05-07,2
2012-05-07,23
2012-05-07,142
2012-05-07,385
2012-05-07,639
2012-05-07,350
2012-05-07,190
2012-05-07,213
2012-05-07,263
2012-05-07,272
2012-05-07,239
2012-05-07,262
2012-05-07,388
2012-05-07,769
2012-05-07,680
2012-05-07,546
2012-05-07,323
2012-05-07,247
2012-05-07,173
2012-05-07,113
2012-05-08,38
2012-05-08,9
2012-05-08,16
2012-05-08,6
2012-05-08,5
2012-05-08,20
2012-05-08,165
2012-05-08,463
2012-05-08,641
2012-05-08,295
2012-05-08,157
2012-05-08,217
2012-05-08,263
2012-05-08,219
2012-05-08,71
2012-05-08,134
2012-05-08,389
2012-05-08,717
2012-05-08,710
2012-05-08,458
2012-05-08,302
2012-05-08,223
2012-05-08,147
2012-05-08,63
2012-05-09,35
2012-05-09,14
2012-05-09,1
2012-05-09,2
2012-05-09,5
2012-05-09,28
2012-05-09,126
2012-05-09,418
2012-05-09,622
2012-05-09,325
2012-05-09,153
2012-05-09,201
2012-05-09,280
2012-05-09,266
2012-05-09,243
2012-05-09,259
2012-05-09,357
2012-05-09,705
2012-05-09,372
2012-05-09,98
2012-05-09,51
2012-05-09,34
2012-05-09,67
2012-05-09,55
2012-05-10,33
2012-05-10,11
2012-05-10,3
2012-05-10,3
2012-05-10,2
2012-05-10,24
2012-05-10,139
2012-05-10,401
2012-05-10,630
2012-05-10,361
2012-05-10,154
2012-05-10,256
2012-05-10,272
2012-05-10,318
2012-05-10,247
2012-05-10,271
2012-05-10,421
2012-05-10,732
2012-05-10,770
2012-05-10,553
2012-05-10,374
2012-05-10,230
2012-05-10,232
2012-05-10,135
2012-05-11,64
2012-05-11,46
2012-05-11,31
2012-05-11,13
2012-05-11,9
2012-05-11,26
2012-05-11,135
2012-05-11,351
2012-05-11,620
2012-05-11,322
2012-05-11,210
2012-05-11,291
2012-05-11,348
2012-05-11,363
2012-05-11,334
2012-05-11,439
2012-05-11,525
2012-05-11,779
2012-05-11,596
2012-05-11,503
2012-05-11,341
2012-05-11,270
2012-05-11,234
2012-05-11,180
2012-05-12,136
2012-05-12,93
2012-05-12,56
2012-05-12,34
2012-05-12,9
2012-05-12,13
2012-05-12,33
2012-05-12,67
2012-05-12,178
2012-05-12,335
2012-05-12,411
2012-05-12,522
2012-05-12,559
2012-05-12,659
2012-05-12,615
2012-05-12,590
2012-05-12,591
2012-05-12,576
2012-05-12,546
2012-05-12,439
2012-05-12,287
2012-05-12,230
2012-05-12,274
2012-05-12,176
2012-05-13,98
2012-05-13,94
2012-05-13,82
2012-05-13,28
2012-05-13,9
2012-05-13,12
2012-05-13,21
2012-05-13,60
2012-05-13,156
2012-05-13,222
2012-05-13,350
2012-05-13,428
2012-05-13,531
2012-05-13,602
2012-05-13,552
2012-05-13,499
2012-05-13,564
2012-05-13,478
2012-05-13,389
2012-05-13,339
2012-05-13,230
2012-05-13,169
2012-05-13,131
2012-05-13,74
2012-05-14,35
2012-05-14,11
2012-05-14,2
2012-05-14,2
2012-05-14,6
2012-05-14,26
2012-05-14,65
2012-05-14,75
2012-05-14,156
2012-05-14,110
2012-05-14,59
2012-05-14,79
2012-05-14,185
2012-05-14,176
2012-05-14,171
2012-05-14,196
2012-05-14,111
2012-05-14,229
2012-05-14,300
2012-05-14,304
2012-05-14,189
2012-05-14,152
2012-05-14,129
2012-05-14,75
2012-05-15,32
2012-05-15,19
2012-05-15,4
2012-05-15,6
2012-05-15,5
2012-05-15,8
2012-05-15,24
2012-05-15,92
2012-05-15,409
2012-05-15,355
2012-05-15,171
2012-05-15,224
2012-05-15,264
2012-05-15,239
2012-05-15,184
2012-05-15,256
2012-05-15,374
2012-05-15,678
2012-05-15,733
2012-05-15,512
2012-05-15,263
2012-05-15,109
2012-05-15,83
2012-05-15,71
2012-05-16,39
2012-05-16,21
2012-05-16,19
2012-05-16,6
2012-05-16,4
2012-05-16,38
2012-05-16,158
2012-05-16,440
2012-05-16,650
2012-05-16,347
2012-05-16,192
2012-05-16,267
2012-05-16,330
2012-05-16,350
2012-05-16,263
2012-05-16,274
2012-05-16,446
2012-05-16,873
2012-05-16,846
2012-05-16,590
2012-05-16,459
2012-05-16,393
2012-05-16,286
2012-05-16,133
2012-05-17,79
2012-05-17,28
2012-05-17,16
2012-05-17,3
2012-05-17,16
2012-05-17,35
2012-05-17,159
2012-05-17,474
2012-05-17,634
2012-05-17,346
2012-05-17,205
2012-05-17,279
2012-05-17,348
2012-05-17,327
2012-05-17,270
2012-05-17,316
2012-05-17,430
2012-05-17,852
2012-05-17,868
2012-05-17,537
2012-05-17,446
2012-05-17,299
2012-05-17,251
2012-05-17,166
2012-05-18,70
2012-05-18,49
2012-05-18,21
2012-05-18,14
2012-05-18,11
2012-05-18,34
2012-05-18,182
2012-05-18,515
2012-05-18,745
2012-05-18,361
2012-05-18,255
2012-05-18,334
2012-05-18,360
2012-05-18,395
2012-05-18,350
2012-05-18,391
2012-05-18,568
2012-05-18,812
2012-05-18,669
2012-05-18,483
2012-05-18,337
2012-05-18,258
2012-05-18,251
2012-05-18,174
2012-05-19,148
2012-05-19,104
2012-05-19,69
2012-05-19,33
2012-05-19,14
2012-05-19,12
2012-05-19,50
2012-05-19,95
2012-05-19,195
2012-05-19,292
2012-05-19,452
2012-05-19,586
2012-05-19,642
2012-05-19,704
2012-05-19,730
2012-05-19,672
2012-05-19,642
2012-05-19,626
2012-05-19,645
2012-05-19,432
2012-05-19,315
2012-05-19,259
2012-05-19,338
2012-05-19,239
2012-05-20,170
2012-05-20,130
2012-05-20,98
2012-05-20,66
2012-05-20,16
2012-05-20,8
2012-05-20,25
2012-05-20,90
2012-05-20,171
2012-05-20,313
2012-05-20,432
2012-05-20,581
2012-05-20,637
2012-05-20,607
2012-05-20,543
2012-05-20,502
2012-05-20,577
2012-05-20,549
2012-05-20,474
2012-05-20,402
2012-05-20,274
2012-05-20,233
2012-05-20,145
2012-05-20,86
2012-05-21,40
2012-05-21,15
2012-05-21,11
2012-05-21,2
2012-05-21,7
2012-05-21,15
2012-05-21,79
2012-05-21,153
2012-05-21,270
2012-05-21,186
2012-05-21,99
2012-05-21,106
2012-05-21,170
2012-05-21,184
2012-05-21,180
2012-05-21,225
2012-05-21,315
2012-05-21,508
2012-05-21,530
2012-05-21,448
2012-05-21,336
2012-05-21,241
2012-05-21,142
2012-05-21,97
2012-05-22,36
2012-05-22,27
2012-05-22,11
2012-05-22,5
2012-05-22,7
2012-05-22,17
2012-05-22,137
2012-05-22,324
2012-05-22,590
2012-05-22,333
2012-05-22,200
2012-05-22,189
2012-05-22,254
2012-05-22,243
2012-05-22,222
2012-05-22,245
2012-05-22,386
2012-05-22,785
2012-05-22,785
2012-05-22,364
2012-05-22,373
2012-05-22,261
2012-05-22,174
2012-05-22,105
2012-05-23,47
2012-05-23,32
2012-05-23,12
2012-05-23,5
2012-05-23,3
2012-05-23,35
2012-05-23,160
2012-05-23,468
2012-05-23,719
2012-05-23,297
2012-05-23,191
2012-05-23,197
2012-05-23,248
2012-05-23,270
2012-05-23,248
2012-05-23,257
2012-05-23,278
2012-05-23,285
2012-05-23,327
2012-05-23,376
2012-05-23,295
2012-05-23,245
2012-05-23,159
2012-05-23,106
2012-05-24,56
2012-05-24,30
2012-05-24,16
2012-05-24,4
2012-05-24,5
2012-05-24,30
2012-05-24,156
2012-05-24,415
2012-05-24,692
2012-05-24,301
2012-05-24,185
2012-05-24,221
2012-05-24,289
2012-05-24,302
2012-05-24,252
2012-05-24,291
2012-05-24,390
2012-05-24,798
2012-05-24,752
2012-05-24,492
2012-05-24,398
2012-05-24,285
2012-05-24,243
2012-05-24,167
2012-05-25,73
2012-05-25,42
2012-05-25,23
2012-05-25,14
2012-05-25,9
2012-05-25,30
2012-05-25,113
2012-05-25,359
2012-05-25,583
2012-05-25,340
2012-05-25,232
2012-05-25,283
2012-05-25,321
2012-05-25,333
2012-05-25,367
2012-05-25,466
2012-05-25,584
2012-05-25,653
2012-05-25,522
2012-05-25,404
2012-05-25,350
2012-05-25,255
2012-05-25,212
2012-05-25,166
2012-05-26,116
2012-05-26,82
2012-05-26,64
2012-05-26,31
2012-05-26,2
2012-05-26,10
2012-05-26,31
2012-05-26,54
2012-05-26,141
2012-05-26,289
2012-05-26,437
2012-05-26,520
2012-05-26,529
2012-05-26,539
2012-05-26,564
2012-05-26,513
2012-05-26,504
2012-05-26,462
2012-05-26,415
2012-05-26,373
2012-05-26,255
2012-05-26,251
2012-05-26,204
2012-05-26,150
2012-05-27,137
2012-05-27,78
2012-05-27,61
2012-05-27,36
2012-05-27,11
2012-05-27,7
2012-05-27,22
2012-05-27,52
2012-05-27,151
2012-05-27,270
2012-05-27,424
2012-05-27,519
2012-05-27,570
2012-05-27,498
2012-05-27,547
2012-05-27,535
2012-05-27,501
2012-05-27,522
2012-05-27,518
2012-05-27,442
2012-05-27,392
2012-05-27,143
2012-05-27,59
2012-05-27,96
2012-05-28,65
2012-05-28,59
2012-05-28,48
2012-05-28,18
2012-05-28,6
2012-05-28,9
2012-05-28,20
2012-05-28,67
2012-05-28,155
2012-05-28,263
2012-05-28,364
2012-05-28,476
2012-05-28,525
2012-05-28,556
2012-05-28,465
2012-05-28,460
2012-05-28,501
2012-05-28,405
2012-05-28,383
2012-05-28,395
2012-05-28,317
2012-05-28,247
2012-05-28,157
2012-05-28,82
2012-05-29,45
2012-05-29,14
2012-05-29,8
2012-05-29,3
2012-05-29,5
2012-05-29,33
2012-05-29,154
2012-05-29,450
2012-05-29,634
2012-05-29,257
2012-05-29,183
2012-05-29,197
2012-05-29,237
2012-05-29,239
2012-05-29,238
2012-05-29,256
2012-05-29,393
2012-05-29,781
2012-05-29,710
2012-05-29,526
2012-05-29,204
2012-05-29,71
2012-05-29,55
2012-05-29,50
2012-05-30,36
2012-05-30,4
2012-05-30,5
2012-05-30,5
2012-05-30,6
